sms;atrib;atributo
5203;4;Atributo_11
5203;655;Atributo_14
5204;40;Atributo_16
5209;4;Atributo_11
5210;8;Atributo_21
5213;664;Atributo_44
5214;652;Atributo_8
5214;898;Atributo_10
5215;645;Atributo_106
5215;664;Atributo_44
5216;40;Atributo_16
5222;652;Atributo_8
5222;898;Atributo_10
5223;663;Atributo_63
5224;40;Atributo_16
5227;898;Atributo_10
5231;523;Atributo_33
5231;898;Atributo_10
5232;664;Atributo_44
5233;652;Atributo_8
5233;898;Atributo_10
5235;24;Atributo_48
5235;55;Atributo_32
5235;591;Atributo_59
5236;55;Atributo_32
5240;645;Atributo_106
5240;664;Atributo_44
5240;898;Atributo_10
5243;27;Atributo_36
5243;843;Atributo_43
5244;645;Atributo_106
5244;664;Atributo_44
5244;898;Atributo_10
5245;772;Atributo_28
5247;46;Atributo_12
5248;46;Atributo_12
5249;46;Atributo_12
5253;46;Atributo_12
5255;6;Atributo_41
5258;6;Atributo_41
5259;26;Atributo_35
5259;46;Atributo_12
5260;275;Atributo_20
5261;275;Atributo_20
5262;470;Atributo_19
5264;664;Atributo_44
5265;64;Atributo_46
5266;24;Atributo_48
5267;24;Atributo_48
5267;64;Atributo_46
5268;24;Atributo_48
5269;870;Atributo_26
5270;645;Atributo_106
5270;664;Atributo_44
5270;898;Atributo_10
5271;46;Atributo_12
5273;11;Atributo_93
5274;652;Atributo_8
5274;898;Atributo_10
5275;652;Atributo_8
5275;898;Atributo_10
5276;652;Atributo_8
5276;898;Atributo_10
5277;652;Atributo_8
5277;898;Atributo_10
5279;280;Atributo_85
5280;898;Atributo_10
5285;64;Atributo_46
5285;590;Atributo_78
5286;57;Atributo_6
5288;645;Atributo_106
5288;898;Atributo_10
5292;652;Atributo_8
5293;898;Atributo_10
5294;898;Atributo_10
5296;898;Atributo_10
5297;56;Atributo_5
5297;73;Atributo_7
5298;56;Atributo_5
5298;73;Atributo_7
5299;28;Atributo_1
5301;870;Atributo_26
5301;898;Atributo_10
5304;898;Atributo_10
5305;898;Atributo_10
5307;898;Atributo_10
5308;491;Atributo_90
5309;898;Atributo_10
5310;898;Atributo_10
5316;870;Atributo_26
5319;652;Atributo_8
5319;898;Atributo_10
5323;30;Atributo_2
5325;645;Atributo_106
5325;664;Atributo_44
5325;898;Atributo_10
5332;63;Atributo_112
5333;645;Atributo_106
5334;31;Atributo_3
5335;8;Atributo_21
5336;8;Atributo_21
5337;898;Atributo_10
5338;898;Atributo_10
5342;4;Atributo_11
5342;655;Atributo_14
5345;26;Atributo_35
5345;27;Atributo_36
5353;6;Atributo_41
5357;40;Atributo_16
5359;33;Atributo_38
5363;652;Atributo_8
5365;40;Atributo_16
5366;4;Atributo_11
5367;4;Atributo_11
5372;645;Atributo_106
5372;664;Atributo_44
5372;898;Atributo_10
5374;24;Atributo_48
5374;55;Atributo_32
5375;31;Atributo_3
5376;4;Atributo_11
5376;655;Atributo_14
5377;652;Atributo_8
5377;898;Atributo_10
5378;898;Atributo_10
5380;652;Atributo_8
5380;898;Atributo_10
5383;35;Atributo_22
5383;470;Atributo_19
5385;645;Atributo_106
5385;664;Atributo_44
5385;898;Atributo_10
5388;645;Atributo_106
5388;664;Atributo_44
5388;898;Atributo_10
5390;898;Atributo_10
5393;35;Atributo_22
5393;558;Atributo_88
5394;898;Atributo_10
5400;645;Atributo_106
5411;38;Atributo_4
5415;652;Atributo_8
5415;898;Atributo_10
5417;652;Atributo_8
5424;8;Atributo_21
5425;652;Atributo_8
5425;898;Atributo_10
5426;652;Atributo_8
5427;4;Atributo_11
5427;663;Atributo_63
5428;56;Atributo_5
5428;57;Atributo_6
5428;73;Atributo_7
5430;28;Atributo_1
5438;652;Atributo_8
5438;898;Atributo_10
5439;30;Atributo_2
5440;664;Atributo_44
5440;898;Atributo_10
5441;88;Atributo_13
5446;4;Atributo_11
5446;56;Atributo_5
5446;57;Atributo_6
5446;655;Atributo_14
5446;664;Atributo_44
5449;40;Atributo_16
5450;6;Atributo_41
5451;40;Atributo_16
5452;30;Atributo_2
5453;30;Atributo_2
5458;280;Atributo_85
5459;30;Atributo_2
5459;31;Atributo_3
5460;30;Atributo_2
5460;31;Atributo_3
5461;32;Atributo_37
5462;38;Atributo_4
5466;45;Atributo_39
5468;898;Atributo_10
5469;275;Atributo_20
5470;275;Atributo_20
5471;275;Atributo_20
5472;40;Atributo_16
5473;40;Atributo_16
5474;652;Atributo_8
5475;652;Atributo_8
5476;664;Atributo_44
5477;645;Atributo_106
5479;275;Atributo_20
5479;843;Atributo_43
5480;898;Atributo_10
5481;275;Atributo_20
5481;843;Atributo_43
5482;843;Atributo_43
5483;652;Atributo_8
5486;40;Atributo_16
5487;38;Atributo_4
5487;53;Atributo_24
5487;264;Atributo_18
5487;664;Atributo_44
5488;35;Atributo_22
5488;38;Atributo_4
5488;53;Atributo_24
5488;664;Atributo_44
5489;38;Atributo_4
5489;53;Atributo_24
5489;664;Atributo_44
5490;38;Atributo_4
5490;53;Atributo_24
5490;264;Atributo_18
5490;664;Atributo_44
5491;38;Atributo_4
5491;53;Atributo_24
5491;264;Atributo_18
5491;652;Atributo_8
5491;664;Atributo_44
5492;652;Atributo_8
5492;898;Atributo_10
5493;38;Atributo_4
5493;53;Atributo_24
5493;264;Atributo_18
5493;664;Atributo_44
5494;38;Atributo_4
5494;53;Atributo_24
5494;264;Atributo_18
5494;664;Atributo_44
5495;38;Atributo_4
5495;53;Atributo_24
5495;264;Atributo_18
5495;664;Atributo_44
5496;275;Atributo_20
5497;652;Atributo_8
5497;898;Atributo_10
5498;652;Atributo_8
5498;898;Atributo_10
5499;275;Atributo_20
5500;275;Atributo_20
5501;275;Atributo_20
5503;57;Atributo_6
5504;4;Atributo_11
5504;655;Atributo_14
5505;898;Atributo_10
5512;24;Atributo_48
5512;64;Atributo_46
5513;898;Atributo_10
5514;28;Atributo_1
5515;28;Atributo_1
5516;652;Atributo_8
5516;898;Atributo_10
5517;652;Atributo_8
5517;898;Atributo_10
5518;645;Atributo_106
5518;664;Atributo_44
5518;898;Atributo_10
5519;645;Atributo_106
5519;664;Atributo_44
5519;898;Atributo_10
5521;652;Atributo_8
5521;898;Atributo_10
5525;652;Atributo_8
5525;898;Atributo_10
5526;652;Atributo_8
5526;898;Atributo_10
5527;652;Atributo_8
5527;898;Atributo_10
5528;652;Atributo_8
5528;898;Atributo_10
5529;32;Atributo_37
5529;51;Atributo_75
5529;596;Atributo_56
5530;275;Atributo_20
5530;843;Atributo_43
5531;4;Atributo_11
5532;275;Atributo_20
5532;843;Atributo_43
5535;264;Atributo_18
5535;664;Atributo_44
5535;898;Atributo_10
5536;645;Atributo_106
5536;664;Atributo_44
5537;645;Atributo_106
5537;664;Atributo_44
5545;31;Atributo_3
5545;38;Atributo_4
5546;652;Atributo_8
5548;664;Atributo_44
5548;898;Atributo_10
5549;645;Atributo_106
5549;664;Atributo_44
5549;898;Atributo_10
5560;600;Atributo_58
5562;652;Atributo_8
5562;898;Atributo_10
5563;652;Atributo_8
5563;898;Atributo_10
5568;54;Atributo_40
5568;663;Atributo_63
5570;898;Atributo_10
5571;652;Atributo_8
5573;652;Atributo_8
5575;56;Atributo_5
5575;57;Atributo_6
5575;73;Atributo_7
5576;663;Atributo_63
5577;26;Atributo_35
5577;27;Atributo_36
5578;46;Atributo_12
5579;31;Atributo_3
5579;38;Atributo_4
5579;599;Atributo_57
5586;275;Atributo_20
5587;843;Atributo_43
5588;843;Atributo_43
5589;843;Atributo_43
5590;275;Atributo_20
5590;843;Atributo_43
5592;40;Atributo_16
5593;40;Atributo_16
5594;652;Atributo_8
5594;898;Atributo_10
5595;40;Atributo_16
5596;898;Atributo_10
5597;88;Atributo_13
5598;898;Atributo_10
5600;40;Atributo_16
5603;826;Atributo_53
5604;898;Atributo_10
5609;652;Atributo_8
5610;652;Atributo_8
5610;898;Atributo_10
5611;652;Atributo_8
5614;898;Atributo_10
5615;898;Atributo_10
5616;872;Atributo_97
5617;898;Atributo_10
5619;871;Atributo_92
5620;871;Atributo_92
5622;652;Atributo_8
5623;8;Atributo_21
5624;870;Atributo_26
5625;8;Atributo_21
5627;7;Atributo_30
5628;645;Atributo_106
5631;826;Atributo_53
5632;26;Atributo_35
5632;27;Atributo_36
5632;871;Atributo_92
5633;652;Atributo_8
5633;898;Atributo_10
5636;652;Atributo_8
5636;898;Atributo_10
5637;652;Atributo_8
5637;898;Atributo_10
5638;652;Atributo_8
5638;898;Atributo_10
5642;898;Atributo_10
5643;645;Atributo_106
5643;664;Atributo_44
5647;652;Atributo_8
5647;898;Atributo_10
5648;898;Atributo_10
5654;7;Atributo_30
5655;898;Atributo_10
5656;898;Atributo_10
5658;88;Atributo_13
5662;652;Atributo_8
5664;40;Atributo_16
5665;872;Atributo_97
5671;645;Atributo_106
5672;88;Atributo_13
5673;61;Atributo_55
5673;599;Atributo_57
5674;30;Atributo_2
5676;40;Atributo_16
5678;61;Atributo_55
5678;599;Atributo_57
5679;772;Atributo_28
5684;55;Atributo_32
5686;57;Atributo_6
5686;896;Atributo_15
5689;652;Atributo_8
5690;652;Atributo_8
5690;898;Atributo_10
5691;652;Atributo_8
5694;664;Atributo_44
5694;898;Atributo_10
5695;664;Atributo_44
5695;898;Atributo_10
5698;559;Atributo_34
5701;24;Atributo_48
5701;55;Atributo_32
5701;896;Atributo_15
5702;24;Atributo_48
5702;55;Atributo_32
5703;652;Atributo_8
5703;898;Atributo_10
5704;652;Atributo_8
5704;898;Atributo_10
5705;652;Atributo_8
5705;898;Atributo_10
5706;280;Atributo_85
5707;280;Atributo_85
5708;280;Atributo_85
5709;898;Atributo_10
5710;660;Atributo_91
5711;660;Atributo_91
5712;645;Atributo_106
5712;664;Atributo_44
5712;898;Atributo_10
5714;264;Atributo_18
5715;264;Atributo_18
5716;264;Atributo_18
5717;40;Atributo_16
5723;88;Atributo_13
5724;652;Atributo_8
5728;663;Atributo_63
5729;47;Atributo_23
5729;652;Atributo_8
5729;898;Atributo_10
5732;870;Atributo_26
5736;57;Atributo_6
5737;57;Atributo_6
5738;57;Atributo_6
5739;57;Atributo_6
5745;652;Atributo_8
5747;870;Atributo_26
5748;57;Atributo_6
5749;737;Atributo_89
5751;645;Atributo_106
5751;664;Atributo_44
5751;898;Atributo_10
5752;652;Atributo_8
5752;898;Atributo_10
5754;559;Atributo_34
5755;652;Atributo_8
5757;898;Atributo_10
5758;645;Atributo_106
5758;664;Atributo_44
5758;898;Atributo_10
5764;652;Atributo_8
5764;898;Atributo_10
5770;898;Atributo_10
5771;827;Atributo_83
5772;827;Atributo_83
5773;827;Atributo_83
5774;827;Atributo_83
5775;827;Atributo_83
5778;898;Atributo_10
5779;827;Atributo_83
5781;898;Atributo_10
5782;898;Atributo_10
5784;660;Atributo_91
5786;645;Atributo_106
5786;664;Atributo_44
5787;24;Atributo_48
5787;55;Atributo_32
5787;64;Atributo_46
5788;470;Atributo_19
5788;870;Atributo_26
5788;898;Atributo_10
5789;470;Atributo_19
5789;870;Atributo_26
5789;898;Atributo_10
5790;470;Atributo_19
5790;870;Atributo_26
5790;898;Atributo_10
5793;652;Atributo_8
5793;898;Atributo_10
5794;898;Atributo_10
5795;898;Atributo_10
5796;40;Atributo_16
5797;645;Atributo_106
5797;664;Atributo_44
5799;898;Atributo_10
5800;898;Atributo_10
5801;40;Atributo_16
5802;40;Atributo_16
5804;652;Atributo_8
5804;898;Atributo_10
5805;4;Atributo_11
5806;4;Atributo_11
5808;38;Atributo_4
5809;46;Atributo_12
5810;46;Atributo_12
5811;38;Atributo_4
5811;53;Atributo_24
5812;898;Atributo_10
5813;4;Atributo_11
5814;46;Atributo_12
5815;46;Atributo_12
5817;88;Atributo_13
5818;843;Atributo_43
5819;24;Atributo_48
5821;645;Atributo_106
5821;664;Atributo_44
5822;843;Atributo_43
5827;898;Atributo_10
5828;827;Atributo_83
5829;652;Atributo_8
5831;652;Atributo_8
5831;898;Atributo_10
5832;558;Atributo_88
5835;558;Atributo_88
5836;898;Atributo_10
5837;870;Atributo_26
5840;660;Atributo_91
5841;872;Atributo_97
5843;898;Atributo_10
5845;898;Atributo_10
5846;652;Atributo_8
5847;898;Atributo_10
5848;558;Atributo_88
5849;870;Atributo_26
5851;652;Atributo_8
5851;898;Atributo_10
5856;898;Atributo_10
5857;898;Atributo_10
5859;898;Atributo_10
5860;628;Atributo_29
5860;652;Atributo_8
5868;88;Atributo_13
5869;898;Atributo_10
5872;652;Atributo_8
5872;898;Atributo_10
5873;652;Atributo_8
5873;898;Atributo_10
5877;558;Atributo_88
5880;898;Atributo_10
5881;30;Atributo_2
5881;31;Atributo_3
5881;470;Atributo_19
5882;645;Atributo_106
5882;664;Atributo_44
5882;898;Atributo_10
5883;664;Atributo_44
5883;898;Atributo_10
5884;645;Atributo_106
5884;664;Atributo_44
5885;645;Atributo_106
5885;898;Atributo_10
5888;24;Atributo_48
5888;55;Atributo_32
5889;652;Atributo_8
5889;898;Atributo_10
5890;652;Atributo_8
5893;843;Atributo_43
5894;843;Atributo_43
5896;5;Atributo_45
5896;546;Atributo_113
5897;5;Atributo_45
5897;896;Atributo_15
5898;898;Atributo_10
5899;652;Atributo_8
5899;898;Atributo_10
5900;652;Atributo_8
5900;898;Atributo_10
5902;898;Atributo_10
5904;652;Atributo_8
5907;470;Atributo_19
5910;645;Atributo_106
5910;664;Atributo_44
5910;898;Atributo_10
5911;645;Atributo_106
5911;664;Atributo_44
5911;898;Atributo_10
5912;46;Atributo_12
5913;652;Atributo_8
5913;898;Atributo_10
5919;28;Atributo_1
5920;28;Atributo_1
5922;586;Atributo_86
5924;870;Atributo_26
5926;652;Atributo_8
5926;898;Atributo_10
5927;652;Atributo_8
5927;898;Atributo_10
5930;660;Atributo_91
5935;35;Atributo_22
5935;829;Atributo_64
5937;663;Atributo_63
5940;645;Atributo_106
5940;664;Atributo_44
5940;898;Atributo_10
5943;843;Atributo_43
5944;652;Atributo_8
5944;898;Atributo_10
5950;559;Atributo_34
5954;898;Atributo_10
5957;645;Atributo_106
5957;664;Atributo_44
5957;898;Atributo_10
5958;645;Atributo_106
5959;4;Atributo_11
5960;645;Atributo_106
5963;898;Atributo_10
5971;45;Atributo_39
5972;33;Atributo_38
5972;45;Atributo_39
5975;652;Atributo_8
5975;898;Atributo_10
5976;26;Atributo_35
5976;27;Atributo_36
5977;652;Atributo_8
5977;898;Atributo_10
5978;24;Atributo_48
5978;55;Atributo_32
5979;843;Atributo_43
5980;4;Atributo_11
5985;546;Atributo_113
5985;664;Atributo_44
5986;264;Atributo_18
5987;652;Atributo_8
5987;898;Atributo_10
5988;24;Atributo_48
5988;26;Atributo_35
5988;27;Atributo_36
5988;55;Atributo_32
5988;64;Atributo_46
5989;4;Atributo_11
5993;872;Atributo_97
5994;59;Atributo_50
5994;684;Atributo_51
5994;685;Atributo_52
5995;898;Atributo_10
5998;652;Atributo_8
5999;645;Atributo_106
5999;898;Atributo_10
6004;652;Atributo_8
6004;898;Atributo_10
6010;898;Atributo_10
6011;898;Atributo_10
6013;559;Atributo_34
6013;663;Atributo_63
6013;829;Atributo_64
6015;843;Atributo_43
6016;843;Atributo_43
6017;533;Atributo_115
6018;533;Atributo_115
6020;652;Atributo_8
6024;872;Atributo_97
6025;652;Atributo_8
6025;898;Atributo_10
6026;652;Atributo_8
6026;898;Atributo_10
6027;898;Atributo_10
6028;898;Atributo_10
6030;628;Atributo_29
6031;57;Atributo_6
6033;4;Atributo_11
6035;4;Atributo_11
6037;652;Atributo_8
6037;898;Atributo_10
6038;275;Atributo_20
6038;843;Atributo_43
6041;55;Atributo_32
6042;55;Atributo_32
6045;652;Atributo_8
6046;652;Atributo_8
6046;898;Atributo_10
6047;33;Atributo_38
6047;652;Atributo_8
6047;898;Atributo_10
6049;55;Atributo_32
6049;64;Atributo_46
6050;55;Atributo_32
6051;55;Atributo_32
6051;64;Atributo_46
6054;51;Atributo_75
6054;898;Atributo_10
6055;88;Atributo_13
6056;871;Atributo_92
6057;88;Atributo_13
6059;26;Atributo_35
6059;27;Atributo_36
6059;588;Atributo_62
6060;26;Atributo_35
6060;27;Atributo_36
6060;588;Atributo_62
6061;275;Atributo_20
6062;275;Atributo_20
6063;275;Atributo_20
6065;88;Atributo_13
6066;898;Atributo_10
6067;30;Atributo_2
6067;31;Atributo_3
6067;38;Atributo_4
6068;523;Atributo_33
6068;652;Atributo_8
6068;898;Atributo_10
6069;32;Atributo_37
6074;645;Atributo_106
6078;898;Atributo_10
6080;870;Atributo_26
6080;898;Atributo_10
6081;275;Atributo_20
6081;628;Atributo_29
6084;652;Atributo_8
6085;652;Atributo_8
6085;898;Atributo_10
6086;88;Atributo_13
6091;4;Atributo_11
6091;4;Atributo_11
6092;46;Atributo_12
6093;652;Atributo_8
6093;898;Atributo_10
6094;898;Atributo_10
6095;558;Atributo_88
6096;6;Atributo_41
6097;898;Atributo_10
6099;870;Atributo_26
6100;264;Atributo_18
6103;24;Atributo_48
6103;55;Atributo_32
6104;870;Atributo_26
6106;898;Atributo_10
6107;4;Atributo_11
6110;663;Atributo_63
6111;898;Atributo_10
6112;4;Atributo_11
6113;652;Atributo_8
6113;898;Atributo_10
6115;652;Atributo_8
6115;898;Atributo_10
6116;4;Atributo_11
6120;664;Atributo_44
6120;898;Atributo_10
6121;664;Atributo_44
6121;898;Atributo_10
6122;4;Atributo_11
6123;4;Atributo_11
6125;898;Atributo_10
6126;898;Atributo_10
6127;898;Atributo_10
6130;88;Atributo_13
6131;30;Atributo_2
6133;27;Atributo_36
6137;664;Atributo_44
6137;898;Atributo_10
6140;652;Atributo_8
6140;898;Atributo_10
6145;7;Atributo_30
6146;57;Atributo_6
6148;88;Atributo_13
6149;88;Atributo_13
6151;88;Atributo_13
6152;7;Atributo_30
6152;896;Atributo_15
6153;88;Atributo_13
6156;32;Atributo_37
6156;32;Atributo_37
6156;57;Atributo_6
6157;32;Atributo_37
6157;57;Atributo_6
6159;4;Atributo_11
6162;30;Atributo_2
6163;652;Atributo_8
6164;88;Atributo_13
6165;88;Atributo_13
6166;30;Atributo_2
6168;470;Atributo_19
6169;652;Atributo_8
6169;898;Atributo_10
6170;30;Atributo_2
6171;30;Atributo_2
6173;652;Atributo_8
6173;898;Atributo_10
6177;870;Atributo_26
6177;898;Atributo_10
6180;652;Atributo_8
6180;898;Atributo_10
6199;645;Atributo_106
6199;898;Atributo_10
6203;57;Atributo_6
6204;4;Atributo_11
6205;35;Atributo_22
6206;57;Atributo_6
6207;35;Atributo_22
6209;652;Atributo_8
6209;898;Atributo_10
6211;38;Atributo_4
6211;264;Atributo_18
6212;38;Atributo_4
6212;264;Atributo_18
6213;264;Atributo_18
6214;652;Atributo_8
6214;898;Atributo_10
6215;559;Atributo_34
6216;88;Atributo_13
6217;826;Atributo_53
6218;898;Atributo_10
6220;680;Atributo_100
6220;898;Atributo_10
6221;680;Atributo_100
6221;898;Atributo_10
6222;680;Atributo_100
6222;898;Atributo_10
6226;652;Atributo_8
6226;898;Atributo_10
6227;652;Atributo_8
6229;843;Atributo_43
6230;843;Atributo_43
6231;843;Atributo_43
6232;843;Atributo_43
6234;898;Atributo_10
6235;30;Atributo_2
6235;38;Atributo_4
6235;896;Atributo_15
6237;660;Atributo_91
6238;30;Atributo_2
6238;31;Atributo_3
6238;38;Atributo_4
6239;652;Atributo_8
6239;898;Atributo_10
6240;843;Atributo_43
6241;660;Atributo_91
6244;898;Atributo_10
6245;88;Atributo_13
6246;35;Atributo_22
6247;652;Atributo_8
6254;898;Atributo_10
6257;652;Atributo_8
6257;898;Atributo_10
6258;652;Atributo_8
6260;652;Atributo_8
6260;898;Atributo_10
6261;898;Atributo_10
6262;898;Atributo_10
6265;898;Atributo_10
6267;470;Atributo_19
6269;35;Atributo_22
6274;559;Atributo_34
6276;645;Atributo_106
6276;664;Atributo_44
6276;898;Atributo_10
6277;645;Atributo_106
6277;664;Atributo_44
6277;898;Atributo_10
6279;898;Atributo_10
6281;645;Atributo_106
6281;664;Atributo_44
6281;898;Atributo_10
6283;870;Atributo_26
6290;26;Atributo_35
6290;27;Atributo_36
6290;57;Atributo_6
6294;898;Atributo_10
6295;843;Atributo_43
6296;843;Atributo_43
6300;898;Atributo_10
6301;843;Atributo_43
6306;275;Atributo_20
6306;898;Atributo_10
6307;275;Atributo_20
6309;898;Atributo_10
6310;898;Atributo_10
6312;664;Atributo_44
6312;898;Atributo_10
6313;664;Atributo_44
6313;898;Atributo_10
6316;652;Atributo_8
6316;898;Atributo_10
6317;652;Atributo_8
6319;652;Atributo_8
6319;898;Atributo_10
6320;652;Atributo_8
6320;898;Atributo_10
6321;652;Atributo_8
6321;898;Atributo_10
6322;280;Atributo_85
6325;88;Atributo_13
6327;592;Atributo_74
6327;663;Atributo_63
6328;40;Atributo_16
6329;7;Atributo_30
6330;5;Atributo_45
6331;4;Atributo_11
6331;825;Atributo_47
6332;652;Atributo_8
6333;652;Atributo_8
6333;898;Atributo_10
6335;663;Atributo_63
6335;870;Atributo_26
6338;26;Atributo_35
6338;27;Atributo_36
6338;588;Atributo_62
6339;470;Atributo_19
6341;701;Atributo_9
6342;559;Atributo_34
6344;28;Atributo_1
6344;35;Atributo_22
6344;56;Atributo_5
6344;57;Atributo_6
6344;73;Atributo_7
6344;896;Atributo_15
6345;826;Atributo_53
6346;652;Atributo_8
6346;898;Atributo_10
6349;4;Atributo_11
6350;4;Atributo_11
6351;4;Atributo_11
6353;645;Atributo_106
6353;898;Atributo_10
6354;652;Atributo_8
6355;652;Atributo_8
6355;898;Atributo_10
6356;652;Atributo_8
6356;898;Atributo_10
6357;275;Atributo_20
6358;652;Atributo_8
6359;88;Atributo_13
6363;898;Atributo_10
6364;57;Atributo_6
6365;843;Atributo_43
6366;843;Atributo_43
6367;843;Atributo_43
6372;4;Atributo_11
6374;652;Atributo_8
6374;898;Atributo_10
6375;652;Atributo_8
6375;898;Atributo_10
6376;40;Atributo_16
6377;40;Atributo_16
6378;40;Atributo_16
6379;40;Atributo_16
6380;40;Atributo_16
6381;40;Atributo_16
6382;40;Atributo_16
6383;843;Atributo_43
6384;843;Atributo_43
6385;843;Atributo_43
6386;843;Atributo_43
6387;843;Atributo_43
6389;652;Atributo_8
6389;898;Atributo_10
6390;898;Atributo_10
6391;652;Atributo_8
6391;898;Atributo_10
6393;275;Atributo_20
6393;843;Atributo_43
6395;275;Atributo_20
6395;843;Atributo_43
6398;275;Atributo_20
6399;275;Atributo_20
6399;898;Atributo_10
6400;664;Atributo_44
6400;898;Atributo_10
6402;898;Atributo_10
6405;73;Atributo_7
6407;652;Atributo_8
6407;898;Atributo_10
6410;843;Atributo_43
6411;843;Atributo_43
6412;843;Atributo_43
6413;898;Atributo_10
6414;652;Atributo_8
6414;898;Atributo_10
6415;652;Atributo_8
6418;587;Atributo_87
6427;26;Atributo_35
6427;27;Atributo_36
6429;88;Atributo_13
6430;88;Atributo_13
6431;88;Atributo_13
6433;40;Atributo_16
6434;40;Atributo_16
6435;40;Atributo_16
6439;586;Atributo_86
6440;586;Atributo_86
6441;586;Atributo_86
6442;843;Atributo_43
6445;870;Atributo_26
6445;898;Atributo_10
6447;45;Atributo_39
6448;88;Atributo_13
6449;870;Atributo_26
6450;870;Atributo_26
6453;645;Atributo_106
6453;664;Atributo_44
6453;898;Atributo_10
6454;664;Atributo_44
6454;898;Atributo_10
6455;898;Atributo_10
6456;664;Atributo_44
6456;898;Atributo_10
6462;645;Atributo_106
6462;664;Atributo_44
6465;645;Atributo_106
6465;664;Atributo_44
6467;645;Atributo_106
6467;664;Atributo_44
6468;652;Atributo_8
6469;652;Atributo_8
6474;843;Atributo_43
6475;843;Atributo_43
6476;843;Atributo_43
6477;57;Atributo_6
6478;57;Atributo_6
6483;898;Atributo_10
6490;898;Atributo_10
6491;843;Atributo_43
6492;843;Atributo_43
6493;843;Atributo_43
6497;533;Atributo_115
6499;280;Atributo_85
6500;280;Atributo_85
6502;652;Atributo_8
6502;898;Atributo_10
6503;652;Atributo_8
6503;898;Atributo_10
6505;652;Atributo_8
6505;898;Atributo_10
6506;28;Atributo_1
6507;28;Atributo_1
6508;28;Atributo_1
6510;652;Atributo_8
6510;898;Atributo_10
6520;559;Atributo_34
6521;870;Atributo_26
6523;843;Atributo_43
6524;275;Atributo_20
6525;843;Atributo_43
6526;843;Atributo_43
6527;871;Atributo_92
6531;843;Atributo_43
6532;843;Atributo_43
6533;898;Atributo_10
6535;843;Atributo_43
6537;652;Atributo_8
6538;652;Atributo_8
6538;898;Atributo_10
6540;652;Atributo_8
6540;898;Atributo_10
6541;898;Atributo_10
6545;843;Atributo_43
6546;843;Atributo_43
6555;56;Atributo_5
6557;652;Atributo_8
6557;898;Atributo_10
6558;652;Atributo_8
6559;30;Atributo_2
6560;30;Atributo_2
6561;843;Atributo_43
6562;843;Atributo_43
6563;652;Atributo_8
6564;652;Atributo_8
6565;652;Atributo_8
6566;898;Atributo_10
6567;898;Atributo_10
6568;264;Atributo_18
6569;264;Atributo_18
6570;264;Atributo_18
6572;660;Atributo_91
6574;652;Atributo_8
6574;898;Atributo_10
6576;652;Atributo_8
6582;4;Atributo_11
6583;24;Atributo_48
6583;40;Atributo_16
6583;64;Atributo_46
6585;898;Atributo_10
6586;275;Atributo_20
6586;843;Atributo_43
6587;275;Atributo_20
6587;843;Atributo_43
6588;275;Atributo_20
6588;843;Atributo_43
6590;645;Atributo_106
6590;664;Atributo_44
6590;898;Atributo_10
6591;645;Atributo_106
6591;664;Atributo_44
6601;660;Atributo_91
6602;660;Atributo_91
6603;898;Atributo_10
6604;843;Atributo_43
6605;598;Atributo_69
6606;843;Atributo_43
6614;70;Atributo_72
6623;55;Atributo_32
6624;898;Atributo_10
6627;36;Atributo_49
6629;898;Atributo_10
6630;24;Atributo_48
6630;25;Atributo_61
6630;26;Atributo_35
6630;27;Atributo_36
6630;54;Atributo_40
6630;64;Atributo_46
6630;588;Atributo_62
6630;652;Atributo_8
6633;4;Atributo_11
6634;4;Atributo_11
6637;264;Atributo_18
6641;898;Atributo_10
6643;843;Atributo_43
6644;55;Atributo_32
6644;60;Atributo_17
6645;26;Atributo_35
6645;27;Atributo_36
6645;60;Atributo_17
6647;872;Atributo_97
6648;872;Atributo_97
6650;843;Atributo_43
6651;30;Atributo_2
6654;28;Atributo_1
6654;32;Atributo_37
6654;35;Atributo_22
6654;37;Atributo_31
6655;4;Atributo_11
6655;28;Atributo_1
6655;32;Atributo_37
6655;35;Atributo_22
6656;4;Atributo_11
6659;54;Atributo_40
6661;32;Atributo_37
6667;652;Atributo_8
6667;898;Atributo_10
6668;652;Atributo_8
6669;652;Atributo_8
6669;898;Atributo_10
6671;652;Atributo_8
6671;660;Atributo_91
6672;652;Atributo_8
6672;898;Atributo_10
6678;558;Atributo_88
6679;652;Atributo_8
6681;898;Atributo_10
6682;24;Atributo_48
6682;37;Atributo_31
6682;55;Atributo_32
6682;64;Atributo_46
6682;470;Atributo_19
6682;663;Atributo_63
6683;558;Atributo_88
6684;652;Atributo_8
6685;652;Atributo_8
6685;898;Atributo_10
6686;898;Atributo_10
6689;652;Atributo_8
6689;898;Atributo_10
6692;664;Atributo_44
6693;663;Atributo_63
6693;898;Atributo_10
6695;663;Atributo_63
6697;4;Atributo_11
6700;898;Atributo_10
6701;652;Atributo_8
6702;898;Atributo_10
6704;470;Atributo_19
6705;470;Atributo_19
6706;470;Atributo_19
6707;470;Atributo_19
6711;59;Atributo_50
6712;59;Atributo_50
6713;59;Atributo_50
6714;59;Atributo_50
6715;31;Atributo_3
6716;652;Atributo_8
6716;898;Atributo_10
6717;8;Atributo_21
6719;652;Atributo_8
6719;898;Atributo_10
6720;559;Atributo_34
6723;663;Atributo_63
6725;652;Atributo_8
